Order,Family,Name,Scientific name,Size (cm),Cavity nester type,Reference ,Obligate or Facultative,Occasional,Excavated,Decay-formed,Excavator species,Status,Nearctic,Palearctic,Neotropical,Afrotropical,Oriental,Australasia
Piciformes,Picidae (Woodpeckers),Hoffmann's Woodpecker,Melanerpes hoffmannii ,19–21 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Golden-fronted Woodpecker,Melanerpes aurifrons,22–26,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,1,,,
Piciformes,Picidae (Woodpeckers),Red-bellied Woodpecker,Melanerpes carolinus, 24,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),West Indian Woodpecker,Melanerpes superciliaris, 27–32,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Williamson's Sapsucker,Sphyrapicus thyroideus,21–23,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Yellow-bellied Sapsucker,Sphyrapicus varius,19–21,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Red-naped Sapsucker,Sphyrapicus nuchalis,19–21,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Red-breasted Sapsucker,Sphyrapicus ruber,20–22,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Cuban Green Woodpecker,Xiphidiopicus percussus,21–25,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Little Spotted Woodpecker,Campethera cailliautii,16,Primary excavator,10,Facultative,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Reichenow's Woodpecker,Campethera scriptoricauda,22,Primary excavator,10,Facultative,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Fine-banded Woodpecker,Campethera taeniolaema,18–20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Knysna Woodpecker ,Campethera notata,20–22 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Fine-spotted Woodpecker,Campethera punctuligera,22 ,Primary excavator,10,Facultative,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Nubian Woodpecker,Campethera nubica,23,Primary excavator,10,Obligate,,X,X,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Bennett's Woodpecker,Campethera bennettii,24,Primary excavator,10,Obligate,,X,X,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Golden-tailed Woodpecker,Campethera abingoni,20–23,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Mombasa Woodpecker,Campethera mombassica,22,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Little Green Woodpecker,Campethera maculosa,16,Primary excavator,10,Facultative,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Tullberg's Woodpecker,Campethera tullbergi,18–20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Buff-spotted Woodpecker,Campethera nivosa,14–16,Primary excavator,10,Facultative,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Brown-eared Woodpecker,Campethera caroli,18,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Speckle-breasted Woodpecker,Dendropicos poecilolaemus,15,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Abyssinian Woodpecker,Dendropicos abyssinicus,16,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Cardinal Woodpecker,Dendropicos fuscescens,14–16,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Melancholy Woodpecker,Dendropicos lugubris,17–18,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Gabon Woodpecker,Dendropicos gabonensis,16–17,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Bearded Woodpecker,Dendropicos namaquus,24–27,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Fire-bellied Woodpecker,Dendropicos pyrrhogaster,24,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Elliot's Woodpecker,Dendropicos elliotii,19–22,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Olive Woodpecker,Dendropicos griseocephalus,20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Brown-backed Woodpecker,Dendropicos obsoletus,13–16,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Arabian Woodpecker,Dendropicos dorae,18,Primary excavator,10,Obligate,,X,,,Vulnerable,,1,,,,
Piciformes,Picidae (Woodpeckers),Grey Woodpecker,Dendropicos goertae,20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Sahelian Woodpecker,Dendropicos elachus,12–14,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Johnston's Woodpecker,Dendropicos johnstoni,20–21,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Stierling’s Woodpecker ,Dendropicos stierlingi,17–18,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Yellow-crested Woodpecker,Dendropicos xantholophus,25,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),Grey-headed Woodpecker,Dendropicos spodocephalus,20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Piciformes,Picidae (Woodpeckers),White-backed Woodpecker ,Dendrocopos leucotos,23–26,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,,
Piciformes,Picidae (Woodpeckers),Amami Woodpecker,Dendrocopos owstoni,25–28,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,,
Piciformes,Picidae (Woodpeckers),Fulvous-breasted Woodpecker,Dendrocopos macei,18–20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Freckle-breasted Woodpecker,Dendrocopos analis,16–18,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Stripe-breasted Woodpecker,Dendrocopos atratus,21–22,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Great Spotted Woodpecker,Dendrocopos major,20–24,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Syrian Woodpecker,Dendrocopos syriacus,23,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,,
Piciformes,Picidae (Woodpeckers),White-winged Woodpecker,Dendrocopos leucopterus,22–23,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,,
Piciformes,Picidae (Woodpeckers),Sind Woodpecker,Dendrocopos assimilis,20–22,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Himalayan Woodpecker,Dendrocopos himalayensis,23–25,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Darjeeling Woodpecker,Dendrocopos darjellensis,25,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Rufous-bellied Woodpecker,Dendrocopos hyperythrus,20–25,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Yellow-crowned Woodpecker ,Leiopicus mahrattensis,17–18,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Middle Spotted Woodpecker,Leiopicus medius,20–22 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,,
Piciformes,Picidae (Woodpeckers),Brown-fronted Woodpecker,Leiopicus auriceps,19–20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Scarlet-breasted Woodpecker,Dryobates cathpharius,17–19,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Lesser Spotted Woodpecker ,Dryobates minor,14–16 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,,
Piciformes,Picidae (Woodpeckers),Nuttall's Woodpecker ,Dryobates nuttallii,19 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Crimson-breasted Woodpecker,Dryobates pernyii,17–19,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Ladder-backed Woodpecker,Dryobates scalaris,18 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,1,,,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,Dryobates pubescens,15–17,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Smoky-brown Woodpecker,Leuconotopicus fumigatus,18,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Hairy Woodpecker,Leuconotopicus villosus,16.5–26,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,1,,,
Piciformes,Picidae (Woodpeckers),Arizona Woodpecker,Leuconotopicus arizonae,18–20,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Strickland's Woodpecker,Leuconotopicus stricklandi,18–19,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Red-cockaded Woodpecker,Leuconotopicus borealis,22,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),White-headed Woodpecker,Leuconotopicus albolarvatus,24,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Grey-capped Woodpecker,Picoides canicapillus,14–16,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Dark-bodied Woodpecker,Picoides funebris,22,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Japanese Pygmy Woodpecker,Picoides kizuki ,13–15,Primary excavator,10,Obligate,,X,,,Not globally threatened,,1,,,1,
Piciformes,Picidae (Woodpeckers),Sulu Pygmy Woodpecker,Picoides ramsayi,13–14,Primary excavator,10,Obligate,,X,,,Vulnerable,,,,,1,
Piciformes,Picidae (Woodpeckers),Philippine Pygmy Woodpecker,Picoides maculatus,13–14,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Sunda Pygmy Woodpecker,Picoides moluccensis,13 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Indian Pygmy Woodpecker ,Picoides nanus,13,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Sulawesi Pygmy Woodpecker,Picoides temminckii,13–14,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Piciformes,Picidae (Woodpeckers),Three-toed Woodpecker,Picoides tridactylus,20–24,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,1,,,,
Piciformes,Picidae (Woodpeckers),Black-backed Woodpecker,Picoides arcticus,23–25,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Red-rumped Woodpecker,Veniliornis kirkii,15–16,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Golden-collared Woodpecker,Veniliornis cassini ,16,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),White-spotted Woodpecker,Veniliornis spilogaster,16–19.5,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Checkered Woodpecker,Veniliornis mixtus,14,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Striped Woodpecker,Veniliornis lignarius,15–16,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Blood-colored Woodpecker,Veniliornis sanguineus,13,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Little Woodpecker,Veniliornis passerinus,14–15,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Dot-fronted Woodpecker,Veniliornis frontalis,16 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Scarlet-backed Woodpecker,Veniliornis callonotus,13,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Yellow-vented Woodpecker,Veniliornis dignus,16–17,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Bar-bellied Woodpecker,Veniliornis nigriceps,17–20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Red-stained Woodpecker,Veniliornis affinis, 15–18,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Choco Woodpecker,Veniliornis chocoensis,15–16,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Yellow-eared Woodpecker,Veniliornis maculifrons,15,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Yellow-browed Woodpecker,Piculus aurulentus,21–22 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Rufous-winged Woodpecker,Piculus simplex,18 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Stripe-cheeked Woodpecker,Piculus callopterus,17,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),White-throated Woodpecker,Piculus leucolaemus,19–20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Lita Woodpecker,Piculus litae, 17–18,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Yellow-throated Woodpecker,Piculus flavigula,19–20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Golden-green Woodpecker,Piculus chrysochloros,18–21,Primary excavator,10,Facultative,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Yellow-shafted Flicker,Colaptes auratus,30–35,Primary excavator,10,Facultative,,X,,,Not globally threatened,1,,1,,,
Piciformes,Picidae (Woodpeckers),Guatemalan Flicker,Colaptes mexicanoides,34–35,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Black-crowned Woodpecker,Colaptes atriceps,27,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Pampas Flicker,Colaptes campestroides,28–31,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Grey-crowned Woodpecker,Colaptes auricularis,16–17,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Golden-breasted Woodpecker,Colaptes melanolaimus, 28–30,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Red-shafted Flicker,Colaptes cafer,30–34,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Bronze-winged Woodpecker,Colaptes aeruginosus,20–21,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Crimson-mantled Woodpecker ,Colaptes rivolii,22–28,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Golden-olive Woodpecker,Colaptes rubiginosus,18–23,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Black-necked Woodpecker,Colaptes atricollis,26–27,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Spot-breasted Woodpecker,Colaptes punctigula,18–21,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Green-barred Woodpecker,Colaptes melanochloros, 27–29,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Gilded Flicker,Colaptes chrysoides,26–30,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,,,,
Piciformes,Picidae (Woodpeckers),Fernandina's Flicker,Colaptes fernandinae,30 ,Primary excavator,10,Obligate,,X,,,Vulnerable,,,1,,,
Piciformes,Picidae (Woodpeckers),Northern Andean Flicker,Colaptes cinereicapillus,32,Primary excavator,10,Facultative,X,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Southern Andean Flicker,Colaptes rupicola,32,Primary excavator,10,Facultative,X,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Chilean Flicker,Colaptes pitius,30,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Campo Flicker,Colaptes campestris,28–31,Primary excavator,10,Facultative,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Scaly-breasted Woodpecker,Celeus grammicus,23–26,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Amazonian Black-breasted Woodpecker,Celeus occidentalis,26,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Rufous-headed Woodpecker,Celeus spectabilis,26–28,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Atlantic Black-breasted Woodpecker,Celeus tinnunculus,26,Primary excavator,10,Obligate,,X,,,Vulnerable,,,1,,,
Piciformes,Picidae (Woodpeckers),Kaempfer’s Woodpecker,Celeus obrieni,27,Primary excavator,10,Obligate,,X,,,Endangered,,,1,,,
Piciformes,Picidae (Woodpeckers),Ochre-backed Woodpecker,Celeus ochraceus,25–27,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Cinnamon Woodpecker,Celeus loricatus,19–23,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Waved Woodpecker,Celeus undatus,23–24 ,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Chestnut-colored Woodpecker,Celeus castaneus,23–25,Primary excavator,10,Obligate,,X,,,Not globally threatened,1,,1,,,
Piciformes,Picidae (Woodpeckers),Chestnut Woodpecker,Celeus elegans,26–32,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Pale-crested Woodpecker,Celeus lugubris, 23–24,Primary excavator,10,Facultative,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Blond-crested Woodpecker,Celeus flavescens,27–30,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
Piciformes,Picidae (Woodpeckers),Cream-colored Woodpecker,Celeus flavus, 24–26,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,1,,,
